,T. gondii GT1,T. gondii ME49,P. falciparum 3D7,P. berghei ANKA,P. vivax Sal1,C. hominis TU502 (2012),C. parvum Iowa II,E. histolytica HM1IMSS-A,L. major SD75,T. cruzi CL Brener,T. brucei Lister 427,V. brassicaformis CCMP3155,B. bovis T2Bo,N. fowleri ATCC30863
EX_glyc3p_e,,,not in model,nonlethal,not in model,,,nonlethal,,,,,,
ALDD2x,,,not in model,not in model,not in model,,,nonlethal,,,,,,
NODOy,,,not in model,not in model,not in model,,,not in model,,,,,,
PLDAGAT_PALM_EPA_LNA_PE_13_c,,,not in model,not in model,not in model,,,not in model,,,,,,
GLUK_syn,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
PLDAGAT1819Z18111Z1819Z1,,,not in model,not in model,not in model,,,not in model,,,,,,
DSCLCOCH,,,not in model,not in model,not in model,,,not in model,,,,,,
GRXR,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
G3PD1irm,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
EX_din_e,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
HEMEOSm_1,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
HMR_0846nhs,,,nonlethal,not in model,not in model,,,not in model,,,,,,
GCC2amc,,,not in model,not in model,not in model,,,not in model,,,,,,
TRPMETVALr,,,not in model,not in model,not in model,,,not in model,,,,,,
FASC182ACP,,,nonlethal,not in model,not in model,,,nonlethal,,,,,,
CRNCARtm,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
EX_lineth_e,,,not in model,not in model,not in model,,,not in model,,,,,,
G12MT1,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
CMPA,,,not in model,not in model,not in model,,,not in model,,,,,,
PLPSA218111Z1829Z12Z,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
FACOAL120t2ppc,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
CYSTA,,,not in model,not in model,not in model,,,not in model,,,,,,
HGPHT,,,not in model,not in model,not in model,,,not in model,,,,,,
NDH_1,,,not in model,not in model,not in model,,,not in model,,,,,,
PLDAGAT18111Z18111Z1602,,,not in model,not in model,not in model,,,not in model,,,,,,
LPLIPAL2ATG181,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
FRDO2r,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
EX_no2_e,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
MANBabc,,,not in model,not in model,not in model,,,nonlethal,,,,,,
EX_thrmetarg_e,,,not in model,not in model,not in model,,,not in model,,,,,,
ASPSEc,,,not in model,not in model,not in model,,,not in model,,,,,,
NADS1m,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
NADH2_u6cmc,,,not in model,not in model,not in model,,,not in model,,,,,,
2HH24DDH,,,not in model,not in model,not in model,,,not in model,,,,,,
EAR60x_ap,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
ENO,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
EX_glyald_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
PYDXS,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
DASYN120,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
ACOAD20,,,nonlethal,not in model,not in model,,,nonlethal,,,,,,
UAG4Ei,,,nonlethal,not in model,not in model,,,not in model,,,,,,
IMPD,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
NIt5,,,not in model,not in model,not in model,,,nonlethal,,,,,,
SQD2_182_9_12,,,not in model,not in model,not in model,,,not in model,,,,,,
PLDAGAT_LNA_EPA_LNA_PE_14_c,,,not in model,not in model,not in model,,,not in model,,,,,,
DOLPMMerc,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_rib__D_e,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
ILETRSm,,,nonlethal,not in model,nonlethal,,,not in model,,,,,,
ACPS1ap,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
CHPHYS,,,not in model,not in model,not in model,,,not in model,,,,,,
PMI1346PS,,,not in model,not in model,not in model,,,nonlethal,,,,,,
DM_gln__L_c,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
ACACT7r,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
AMALT3,,,not in model,not in model,not in model,,,nonlethal,,,,,,
UDPDPS2,,,not in model,not in model,nonlethal,,,not in model,,,,,,
EX_dsbcrd_e,,,not in model,not in model,not in model,,,not in model,,,,,,
HEMEOS_1,,,not in model,not in model,not in model,,,not in model,,,,,,
STRDNCCPT1,,,not in model,nonlethal,not in model,,,not in model,,,,,,
ACOTA,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
SUCHMSSELCYSL,,,not in model,not in model,not in model,,,nonlethal,,,,,,
CYSLYSL,,,not in model,not in model,not in model,,,nonlethal,,,,,,
XOLEST2te,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
LIPOti_1,,,not in model,not in model,not in model,,,not in model,,,,,,
AKP1,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
RNMK,,,not in model,not in model,not in model,,,not in model,,,,,,
DAGAH_OLE_STC_c,,,not in model,not in model,not in model,,,not in model,,,,,,
DMBZIDS,,,not in model,not in model,not in model,,,nonlethal,,,,,,
SBPP1,,,not in model,nonlethal,not in model,,,not in model,,,,,,
PLDPC_LNA_ARA_c,,,not in model,not in model,not in model,,,not in model,,,,,,
MTAM_nh4c,,,not in model,not in model,not in model,,,not in model,,,,,,
OCOAT2r,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_ctbt_e,,,not in model,not in model,not in model,,,nonlethal,,,,,,
6TXAN5MPAML,,,not in model,not in model,not in model,,,not in model,,,,,,
LPLIPAL1G180,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
HACD7i,,,not in model,not in model,nonlethal,,,not in model,,,,,,
GLYGS,,,not in model,not in model,not in model,,,not in model,,,,,,
TRPTHRILEt,,,not in model,not in model,not in model,,,not in model,,,,,,
I4FE4ST,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
UPPRT,,,not in model,not in model,not in model,,,not in model,,,,,,
ACOTAimc,,,not in model,not in model,not in model,,,not in model,,,,,,
ACOAD9m,,,not in model,not in model,not in model,,,not in model,,,,,,
NDPK2,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
EX_leuleu_e,,,nonlethal,not in model,not in model,,,not in model,,,,,,
LDH_D,,,nonlethal,not in model,not in model,,,not in model,,,,,,
EX_5fthf_e,,,nonlethal,not in model,not in model,,,not in model,,,,,,
EAR80y,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
EX_egly_e,,,not in model,not in model,not in model,,,not in model,,,,,,
METSRabc,,,not in model,not in model,not in model,,,nonlethal,,,,,,
EX_HC00005_e,,,not in model,not in model,not in model,,,not in model,,,,,,
ALKP,,,not in model,not in model,not in model,,,not in model,,,,,,
GTPCI,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
NTD12,,,not in model,not in model,nonlethal,,,not in model,,,,,,
DAGAH_OLE_PALM_c,,,not in model,not in model,not in model,,,not in model,,,,,,
UG6PGT,,,not in model,not in model,not in model,,,not in model,,,,,,
SULAabc,,,not in model,not in model,not in model,,,not in model,,,,,,
PPCDC,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
HMR_0844nhs,,,nonlethal,not in model,not in model,,,not in model,,,,,,
MTRI,,,nonlethal,not in model,nonlethal,,,nonlethal,,,,,,
HMR_0852nhs,,,nonlethal,not in model,not in model,,,not in model,,,,,,
EX_amylose300_e,,,not in model,not in model,not in model,,,not in model,,,,,,
NNMT,,,not in model,not in model,not in model,,,not in model,,,,,,
LEUASNASPr,,,not in model,not in model,not in model,,,not in model,,,,,,
DHAD3,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_3ntym_e,,,not in model,not in model,not in model,,,not in model,,,,,,
ECOAH12,,,not in model,not in model,not in model,,,not in model,,,,,,
ERGSTESTH_SC,,,nonlethal,nonlethal,not in model,,,not in model,,,,,,
EX_galman6_e,,,not in model,not in model,not in model,,,not in model,,,,,,
ACOADAGAT18111Z1819Z1835Z9Z12Z,,,not in model,nonlethal,not in model,,,not in model,,,,,,
CERS126,,,not in model,not in model,not in model,,,not in model,,,,,,
ATPS3r,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
DLYSPYRAT,,,not in model,nonlethal,not in model,,,not in model,,,,,,
UDPGDC,,,not in model,not in model,not in model,,,not in model,,,,,,
DHAPtap,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
ALLPI,,,not in model,not in model,not in model,,,nonlethal,,,,,,
MYCTR,,,not in model,not in model,not in model,,,not in model,,,,,,
MCBTS,,,not in model,not in model,not in model,,,not in model,,,,,,
ADHAPR_SC,,,not in model,not in model,not in model,,,not in model,,,,,,
NTPP1,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
1AGPEAT1801835Z9Z12Z,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
GLCabc,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
DGTSDS1839Z12Z15Z1845Z9Z12Z15Z1,,,not in model,not in model,not in model,,,not in model,,,,,,
RNDR4b,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
ORNTArm,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
GAT2_SC,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
EX_pi_e,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
CHACH,,,not in model,not in model,not in model,,,not in model,,,,,,
NDPK1,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
DHFR2i,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
G3PAT180_ap,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
13PPDH,,,not in model,not in model,not in model,,,nonlethal,,,,,,
ACACT2r,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
ICDHyr,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
pe_prod8,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
ILEASNHISt,,,not in model,not in model,not in model,,,not in model,,,,,,
HATIH,,,not in model,not in model,not in model,,,not in model,,,,,,
RE2626C,,,not in model,not in model,not in model,,,not in model,,,,,,
UDPDPS,,,nonlethal,not in model,nonlethal,,,not in model,,,,,,
UNK3,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
3OAS141_ap,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
SGPL12r,,,not in model,nonlethal,not in model,,,not in model,,,,,,
CHTBSptsppc,,,not in model,not in model,not in model,,,nonlethal,,,,,,
DAGCPT_SC,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
PYK4,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
GLS2e,,,nonlethal,not in model,not in model,,,not in model,,,,,,
ADNK1,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
SK_trnatyr_c,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
AICART,,,not in model,not in model,not in model,,,not in model,,,,,,
PE161abcppc,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
XYL3abc,,,not in model,not in model,not in model,,,not in model,,,,,,
TTDCAFATPc,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
UGP_PGM_c,,,not in model,not in model,not in model,,,nonlethal,,,,,,
KAS9,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
EX_2pg_e,,,not in model,not in model,not in model,,,nonlethal,,,,,,
GLYCK2,,,not in model,not in model,not in model,,,nonlethal,,,,,,
CYSS_m,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_pe160_e,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
PMDPHT,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
EX_C06314_e,,,not in model,not in model,not in model,,,not in model,,,,,,
ACCAHm,,,not in model,not in model,not in model,,,not in model,,,,,,
VALabc,,,not in model,nonlethal,not in model,,,not in model,,,,,,
LPLIPAL2A120,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
EX_pap_e,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
DAGAH_STC_EPA_c,,,nonlethal,not in model,not in model,,,not in model,,,,,,
PLPSA21819Z1829Z12Z,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
DAGAH1601819Z,,,not in model,not in model,not in model,,,nonlethal,,,,,,
AGPATCOA1819Z18111Z,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
FACOAL100t2ppc,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
O2tm,,,nonlethal,not in model,not in model,,,not in model,,,,,,
GALTpts,,,not in model,not in model,not in model,,,nonlethal,,,,,,
XAND,,,not in model,not in model,not in model,,,not in model,,,,,,
ARGt2r,,,not in model,nonlethal,nonlethal,,,nonlethal,,,,,,
LPLIPAL2ATE160,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
PLDAGAT1819Z1819Z1819Z2,,,not in model,not in model,not in model,,,not in model,,,,,,
ACACt2m,,,not in model,not in model,not in model,,,not in model,,,,,,
ERGSTAT_SC,,,nonlethal,nonlethal,not in model,,,not in model,,,,,,
NTRLASE2,,,not in model,not in model,not in model,,,nonlethal,,,,,,
EX_thrthrarg_e,,,nonlethal,not in model,not in model,,,not in model,,,,,,
MLTG2,,,not in model,not in model,not in model,,,nonlethal,,,,,,
ALCD22xi,,,not in model,not in model,not in model,,,nonlethal,,,,,,
CHLBSGc,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_pe1819Z1829Z12Z_e,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
MNt2,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
PLA2PE_MYRS_MYRS_c,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
CHLt2,,,not in model,not in model,not in model,,,not in model,,,,,,
NADS2,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
3OAS181_ap,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
EX_urea_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
TSULtm,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
PPDK,,,nonlethal,not in model,not in model,,,nonlethal,,,,,,
DHAPT,,,not in model,not in model,not in model,,,nonlethal,,,,,,
SUCFUMtm,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
ACChex,,,nonlethal,nonlethal,not in model,,,not in model,,,,,,
PAPA_MYRS_GLNA_c,,,not in model,not in model,not in model,,,not in model,,,,,,
UPLA4NT,,,not in model,not in model,not in model,,,nonlethal,,,,,,
FA181ACPH,,,not in model,not in model,not in model,,,not in model,,,,,,
AASAD1,,,not in model,not in model,not in model,,,not in model,,,,,,
THFtm_1,,,not in model,not in model,not in model,,,not in model,,,,,,
MM3c,,,not in model,not in model,not in model,,,not in model,,,,,,
HACD3,,,not in model,not in model,nonlethal,,,not in model,,,,,,
AGPATCOA1601819Z,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
HKNTDH,,,not in model,not in model,not in model,,,not in model,,,,,,
KAS4,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
3OAS80,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
UDPGLDC,,,not in model,not in model,not in model,,,not in model,,,,,,
GLCATr,,,not in model,not in model,not in model,,,nonlethal,,,,,,
3MOBDC,,,not in model,not in model,not in model,,,not in model,,,,,,
LPP_SC,,,not in model,not in model,not in model,,,nonlethal,,,,,,
CYSTS,,,not in model,not in model,not in model,,,not in model,,,,,,
PIt2m,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
ACGKm,,,nonlethal,not in model,not in model,,,not in model,,,,,,
HMR_0907nhs,,,nonlethal,not in model,not in model,,,not in model,,,,,,
MCDC,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_ppc1r_e,,,not in model,not in model,not in model,,,not in model,,,,,,
2HMHMBQMTmc,,,not in model,not in model,not in model,,,not in model,,,,,,
GLYDHDc,,,not in model,not in model,not in model,,,not in model,,,,,,
URIH,,,not in model,not in model,not in model,,,nonlethal,,,,,,
MCITL2,,,not in model,not in model,not in model,,,not in model,,,,,,
acylpg_prod7,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
EX_12dgr181_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
3NUCLE3,,,not in model,not in model,not in model,,,not in model,,,,,,
HYDFDN,,,not in model,not in model,not in model,,,nonlethal,,,,,,
ASQDPADS1829Z12Z160,,,not in model,not in model,not in model,,,not in model,,,,,,
GLYVESSEC_1,,,not in model,not in model,not in model,,,not in model,,,,,,
DADNt2,,,not in model,not in model,not in model,,,not in model,,,,,,
TRETINOLPMTACTc,,,not in model,nonlethal,not in model,,,not in model,,,,,,
LPLIPAL2ATG141,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
PLDAGAT1801819Z1602,,,not in model,not in model,not in model,,,not in model,,,,,,
FAOXC16OHC16r,,,not in model,nonlethal,not in model,,,not in model,,,,,,
ACCOAL2,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
PLBPC_SCe,,,nonlethal,not in model,not in model,,,not in model,,,,,,
COALDDH,,,not in model,not in model,not in model,,,nonlethal,,,,,,
DHAD1m,,,not in model,not in model,not in model,,,not in model,,,,,,
CAFFCOA,,,not in model,not in model,not in model,,,not in model,,,,,,
IPDDI3x,,,not in model,not in model,not in model,,,nonlethal,,,,,,
METARHODOPSINHc,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
EX_hghhlipa_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
FACOAL18111Z,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
3HAD101_m,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
FAS80ACPm_Lc,,,not in model,not in model,not in model,,,not in model,,,,,,
RNDR3,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
EAR140y,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
AGPAT160190,,,nonlethal,nonlethal,not in model,,,not in model,,,,,,
PIN4K,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
HMR_2861,,,not in model,nonlethal,not in model,,,not in model,,,,,,
G12MT4,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
SM_host,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
FA100ACPHi,,,not in model,not in model,not in model,,,not in model,,,,,,
ACOAD1f,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
HOXPRx,,,not in model,not in model,not in model,,,not in model,,,,,,
acylpg_prod2,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
HMR_1630,,,not in model,not in model,not in model,,,not in model,,,,,,
AMETt2,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
CELBpts,,,not in model,not in model,not in model,,,nonlethal,,,,,,
4CMCOAS,,,not in model,not in model,not in model,,,not in model,,,,,,
MLTG5,,,not in model,not in model,not in model,,,nonlethal,,,,,,
2HPMMBQMOmc,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_salchs4_e,,,nonlethal,not in model,nonlethal,,,nonlethal,,,,,,
MCBTS3,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_feenter_e,,,not in model,not in model,not in model,,,not in model,,,,,,
3HAACOAT120,,,not in model,not in model,not in model,,,not in model,,,,,,
ATPATF3,,,not in model,not in model,not in model,,,not in model,,,,,,
AGPAT181,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
NAt3_15,,,not in model,not in model,not in model,,,nonlethal,,,,,,
FAO182p_oddoddc,,,not in model,not in model,not in model,,,not in model,,,,,,
CBFCc,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
DOLPMT3,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
ACNAMt2,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_murein5p4p_e,,,not in model,not in model,not in model,,,not in model,,,,,,
EAR80x_ap,,,not in model,nonlethal,nonlethal,,,not in model,,,,,,
FE2utm,,,not in model,not in model,not in model,,,not in model,,,,,,
r2420,,,not in model,not in model,nonlethal,,,not in model,,,,,,
SPTc,,,not in model,not in model,not in model,,,not in model,,,,,,
MPTAT,,,not in model,not in model,not in model,,,not in model,,,,,,
CHSTEROLt,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
CHLSTD78I,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
EX_2ddecg3p_e,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
FERIRDe,,,not in model,not in model,not in model,,,not in model,,,,,,
ACCOAhic,,,not in model,not in model,not in model,,,not in model,,,,,,
CHOLK,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
PLD_SC,,,not in model,not in model,not in model,,,nonlethal,,,,,,
METSR_S2,,,not in model,not in model,not in model,,,not in model,,,,,,
DHDPRy,,,not in model,not in model,not in model,,,not in model,,,,,,
SK_trnaasn_c,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
EX_rnam_e,,,not in model,not in model,not in model,,,not in model,,,,,,
5FLURAPRT,,,not in model,not in model,not in model,,,not in model,,,,,,
TRE6PS,,,not in model,not in model,not in model,,,not in model,,,,,,
FEOXAMabcppc,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_ni2_e,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
SPHPL,,,not in model,nonlethal,not in model,,,nonlethal,,,,,,
FPGS5m,,,not in model,not in model,not in model,,,not in model,,,,,,
METMETILEr,,,nonlethal,not in model,not in model,,,not in model,,,,,,
DSERDHr,,,not in model,not in model,not in model,,,nonlethal,,,,,,
ASNS1,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
UDPG4E,,,not in model,not in model,not in model,,,nonlethal,,,,,,
GLYCtm,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
DGDGW6DS1829Z12Z1619Zc,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
VCACT,,,nonlethal,nonlethal,nonlethal,,,not in model,,,,,,
4MOPDC,,,not in model,not in model,not in model,,,not in model,,,,,,
EX_serargtrp_e,,,not in model,not in model,not in model,,,not in model,,,,,,
ACANTHAT,,,not in model,not in model,not in model,,,not in model,,,,,,
GLYTRS,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
ADK4,,,nonlethal,nonlethal,nonlethal,,,nonlethal,,,,,,
GLUDy_ap,,,nonlethal,not in model,not in model,,,not in model,,,,,,
ETHAPT_DHA_DHA_c,,,not in model,nonlethal,not in model,,,not in model,,,,,,
EX_melib_e,,,not in model,not in model,not in model,,,not in model,,,,,,
